VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-12-04 19:19:02,2015-12-04 19:40:08,5,1.21,-73.979568481445313,40.752498626708984,1,N,-73.980018615722656,40.765731811523438,2,13,1,0.5,0,0,0.3,14.8
2,2015-12-04 19:19:02,2015-12-04 19:26:24,1,1.49,-73.961204528808594,40.766830444335938,1,N,-73.953437805175781,40.779678344726563,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:19:02,2015-12-04 19:22:17,1,.68,-73.979080200195313,40.747509002685547,1,N,-73.984977722167969,40.738971710205078,1,4.5,1,0.5,1.89,0,0.3,8.19
1,2015-12-04 19:19:03,2015-12-04 19:47:48,1,2.40,-73.966751098632813,40.753070831298828,1,N,-73.982475280761719,40.768089294433594,2,17.5,1,0.5,0,0,0.3,19.3
1,2015-12-04 19:19:03,2015-12-04 19:46:36,1,2.80,-73.96240234375,40.77886962890625,1,N,-73.991409301757812,40.750053405761719,2,17.5,1,0.5,0,0,0.3,19.3
1,2015-12-04 19:19:03,2015-12-04 19:34:17,1,3.60,-73.863265991210937,40.769851684570313,1,N,-73.921096801757813,40.767158508300781,1,14.5,1,0.5,3.25,0,0.3,19.55
1,2015-12-04 19:19:03,2015-12-04 19:33:30,2,1.00,-73.966163635253906,40.765682220458984,1,N,-73.975357055664063,40.751846313476562,1,10,1,0.5,2.35,0,0.3,14.15
2,2015-12-04 19:19:03,2015-12-04 19:30:29,1,1.59,-73.968673706054688,40.761459350585938,1,N,-73.961822509765625,40.779350280761719,1,9.5,1,0.5,3.39,0,0.3,14.69
2,2015-12-04 19:19:03,2015-12-04 19:34:29,6,1.60,-73.989593505859375,40.758163452148438,1,N,-73.967666625976562,40.76226806640625,2,11,1,0.5,0,0,0.3,12.8
1,2015-12-04 19:19:04,2015-12-04 19:38:02,2,3.30,-73.987472534179688,40.741539001464844,1,N,-74.013931274414063,40.713748931884766,1,14.5,1,0.5,3.25,0,0.3,19.55
1,2015-12-04 19:19:04,2015-12-04 19:32:35,1,3.50,-74.008552551269531,40.744968414306641,1,N,-73.980911254882812,40.781673431396484,1,14,1,0.5,1.2,0,0.3,17
2,2015-12-04 19:19:04,2015-12-04 19:24:04,1,.82,-73.982170104980469,40.771392822265625,1,N,-73.980415344238281,40.782402038574219,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:19:04,2015-12-04 19:33:35,6,3.67,-73.994094848632812,40.751487731933594,1,N,-74.014373779296875,40.71246337890625,2,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:19:04,2015-12-04 19:19:43,6,.16,-73.982070922851562,40.745079040527344,1,N,-73.983627319335938,40.743640899658203,1,2.5,1,0.5,0.86,0,0.3,5.16
1,2015-12-04 19:19:05,2015-12-04 19:25:21,1,1.20,-73.949432373046875,40.780963897705078,1,N,-73.952568054199219,40.791637420654297,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:19:05,2015-12-04 19:29:33,1,1.00,-73.976776123046875,40.765216827392578,1,N,-73.981834411621094,40.778385162353516,1,8,1,0.5,2.45,0,0.3,12.25
1,2015-12-04 19:19:05,2015-12-04 19:20:04,3,.00,-74.331802368164062,40.686408996582031,5,N,-74.331802368164062,40.686408996582031,1,110,0,0,27.55,0,0.3,137.85
1,2015-12-04 19:19:05,2015-12-04 19:21:51,1,.50,-73.951751708984375,40.782188415527344,1,N,-73.958206176757813,40.779003143310547,2,4,1,0.5,0,0,0.3,5.8
1,2015-12-04 19:19:06,2015-12-04 19:35:06,1,1.80,-73.963027954101563,40.766559600830078,1,N,-73.973915100097656,40.783134460449219,1,11.5,1,0.5,1,0,0.3,14.3
2,2015-12-04 19:19:06,2015-12-04 19:24:51,2,.73,-73.973526000976563,40.752197265625,1,N,-73.966331481933594,40.760002136230469,1,5.5,1,0.5,1,0,0.3,8.3
2,2015-12-04 19:19:06,2015-12-04 19:40:31,2,4.26,-73.997695922851562,40.741218566894531,1,N,-73.954093933105469,40.774551391601563,1,17,1,0.5,3.76,0,0.3,22.56
2,2015-12-04 19:19:06,2015-12-04 19:25:50,5,1.05,-73.949928283691406,40.784839630126953,1,N,-73.954292297363281,40.774341583251953,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:19:06,2015-12-04 19:28:59,4,2.02,-74.001251220703125,40.725929260253906,1,N,-74.016281127929688,40.710289001464844,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-12-04 19:19:06,2015-12-04 19:43:42,1,2.56,-73.970695495605469,40.758232116699219,1,N,-73.991897583007812,40.726383209228516,1,16,1,0.5,3.56,0,0.3,21.36
2,2015-12-04 19:19:06,2015-12-04 19:52:18,1,2.43,-73.970359802246094,40.752422332763672,1,N,-73.982109069824219,40.773155212402344,1,20,1,0.5,4.36,0,0.3,26.16
2,2015-12-04 19:19:06,2015-12-04 19:30:51,5,1.23,-73.994163513183594,40.758998870849609,1,N,-73.981300354003906,40.769050598144531,1,9,1,0.5,2.16,0,0.3,12.96
1,2015-12-04 19:19:07,2015-12-04 19:33:56,1,1.70,-73.9918212890625,40.745182037353516,1,N,-73.991737365722656,40.726123809814453,1,10.5,1,0.5,2.45,0,0.3,14.75
1,2015-12-04 19:19:07,2015-12-04 19:34:01,1,.90,-73.997871398925781,40.745403289794922,1,N,-73.989036560058594,40.759296417236328,2,10,1,0.5,0,0,0.3,11.8
1,2015-12-04 19:19:07,2015-12-04 19:24:43,1,.90,-73.984344482421875,40.740108489990234,1,N,-73.987052917480469,40.729473114013672,2,6,1,0.5,0,0,0.3,7.8
2,2015-12-04 19:19:07,2015-12-04 19:41:47,5,2.22,-73.962844848632813,40.778415679931641,1,N,-73.984970092773438,40.756729125976563,2,15,1,0.5,0,0,0.3,16.8
2,2015-12-04 19:19:07,2015-12-04 19:33:34,1,2.44,-73.984931945800781,40.769123077392578,1,N,-73.979095458984375,40.744480133056641,1,11.5,1,0.5,3.32,0,0.3,16.62
1,2015-12-04 19:19:08,2015-12-04 19:29:21,1,1.20,-74.00286865234375,40.760421752929688,1,N,-73.995025634765625,40.749897003173828,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-12-04 19:19:08,2015-12-04 19:25:11,3,.60,-73.989288330078125,40.744186401367188,1,N,-73.991889953613281,40.749160766601563,2,5.5,1,0.5,0,0,0.3,7.3
1,2015-12-04 19:19:08,2015-12-04 19:35:32,2,1.70,-73.98199462890625,40.769092559814453,1,N,-73.9786376953125,40.756221771240234,1,11.5,1,0.5,2.65,0,0.3,15.95
1,2015-12-04 19:19:08,2015-12-04 19:37:50,1,2.00,-74.005424499511719,40.745845794677734,1,N,-73.977783203125,40.746341705322266,1,13,1,0.5,2.96,0,0.3,17.76
2,2015-12-04 19:19:08,2015-12-04 19:23:33,1,1.05,-73.966575622558594,40.794486999511719,1,N,-73.9761962890625,40.780971527099609,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:19:08,2015-12-04 19:35:07,1,1.81,-73.992301940917969,40.725109100341797,1,N,-74.00775146484375,40.740711212158203,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2015-12-04 19:19:08,2015-12-04 20:01:17,1,18.65,-73.776779174804688,40.645336151123047,1,N,-73.938453674316406,40.713218688964844,1,51,1,0.5,10.56,0,0.3,63.36
1,2015-12-04 19:19:09,2015-12-04 19:21:48,1,.40,-73.9720458984375,40.794551849365234,1,N,-73.97589111328125,40.789264678955078,1,4,1,0.5,1,0,0.3,6.8
1,2015-12-04 19:19:09,2015-12-04 19:26:17,1,1.50,-73.968368530273438,40.762264251708984,1,N,-73.953994750976563,40.778591156005859,1,7.5,1,0.5,1.86,0,0.3,11.16
1,2015-12-04 19:19:09,2015-12-04 19:28:13,1,2.40,-73.962532043457031,40.776451110839844,1,N,-73.939460754394531,40.805244445800781,1,9.5,1,0.5,2.6,0,0.3,13.9
1,2015-12-04 19:19:09,2015-12-04 19:27:59,1,1.40,-73.986839294433594,40.756507873535156,1,N,-73.993278503417969,40.739311218261719,1,7.5,1,0.5,1.85,0,0.3,11.15
1,2015-12-04 19:19:09,2015-12-04 19:35:30,1,3.20,-74.016326904296875,40.709972381591797,1,N,-73.996162414550781,40.740413665771484,1,14,1,0.5,3.16,0,0.3,18.96
2,2015-12-04 19:19:09,2015-12-04 19:46:59,1,2.73,-73.977691650390625,40.754478454589844,1,N,-74.005882263183594,40.735870361328125,1,17.5,1,0.5,2,0,0.3,21.3
2,2015-12-04 19:19:09,2015-12-04 19:24:53,2,.90,-73.982002258300781,40.732032775878906,1,N,-73.979423522949219,40.742183685302734,1,6,1,0.5,1.56,0,0.3,9.36
2,2015-12-04 19:19:09,2015-12-04 19:31:24,2,1.20,-73.981460571289063,40.749805450439453,1,N,-73.984306335449219,40.761734008789063,1,9,1,0.5,2,0,0.3,12.8
2,2015-12-04 19:19:09,2015-12-04 19:22:20,5,.60,-73.954536437988281,40.766239166259766,1,N,-73.951759338378906,40.773471832275391,2,4.5,1,0.5,0,0,0.3,6.3
2,2015-12-04 19:19:09,2015-12-04 19:27:08,1,1.09,-73.957901000976563,40.773418426513672,1,N,-73.964591979980469,40.760429382324219,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:19:09,2015-12-04 19:26:31,1,.97,-73.985206604003906,40.744983673095703,1,N,-73.993843078613281,40.741279602050781,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:19:10,2015-12-04 19:29:12,2,1.70,-73.956619262695312,40.785831451416016,1,N,-73.977012634277344,40.776664733886719,1,9,1,0.5,2.15,0,0.3,12.95
2,2015-12-04 19:19:10,2015-12-04 19:26:39,1,1.40,-73.99285888671875,40.748088836669922,1,N,-73.998908996582031,40.730800628662109,1,7,1,0.5,2.64,0,0.3,11.44
2,2015-12-04 19:19:10,2015-12-04 19:36:03,2,2.23,-73.965461730957031,40.759090423583984,1,N,-73.988365173339844,40.736217498779297,2,12,1,0.5,0,0,0.3,13.8
2,2015-12-04 19:19:10,2015-12-04 19:51:44,2,3.34,-73.980827331542969,40.774486541748047,1,N,-74.004478454589844,40.741893768310547,1,22,1,0.5,4.76,0,0.3,28.56
2,2015-12-04 19:19:10,2015-12-04 19:23:17,1,.80,-73.965736389160156,40.790138244628906,1,N,-73.954498291015625,40.787410736083984,1,5,1,0.5,1.36,0,0.3,8.16
1,2015-12-04 19:19:11,2015-12-04 19:30:29,1,1.00,-73.989501953125,40.735782623291016,1,N,-73.987457275390625,40.725509643554688,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:19:11,2015-12-04 19:22:23,1,.40,-73.949493408203125,40.777259826660156,1,N,-73.944259643554688,40.777256011962891,1,4.5,1,0.5,1.55,0,0.3,7.85
2,2015-12-04 19:19:11,2015-12-04 19:46:12,4,5.33,-73.96612548828125,40.804157257080078,1,N,-73.995223999023437,40.749797821044922,1,20.5,1,0.5,5.58,0,0.3,27.88
2,2015-12-04 19:19:11,2015-12-04 19:29:47,5,1.57,-73.972320556640625,40.759860992431641,1,N,-73.978660583496094,40.741168975830078,1,8.5,1,0.5,2.06,0,0.3,12.36
1,2015-12-04 19:19:12,2015-12-04 19:37:29,1,2.90,-74.00115966796875,40.727752685546875,1,N,-73.974288940429688,40.736858367919922,2,14.5,1,0.5,0,0,0.3,16.3
1,2015-12-04 19:19:12,2015-12-04 19:25:00,1,.80,-73.978935241699219,40.765346527099609,1,N,-73.966072082519531,40.761100769042969,2,5.5,1,0.5,0,0,0.3,7.3
1,2015-12-04 19:19:12,2015-12-04 19:32:15,1,1.50,-73.998054504394531,40.713714599609375,1,N,-74.006637573242188,40.730216979980469,1,9.5,1,0.5,1,0,0.3,12.3
2,2015-12-04 19:19:12,2015-12-04 19:22:44,6,.46,-73.981224060058594,40.729061126708984,1,N,-73.977859497070312,40.725421905517578,1,4.5,1,0.5,1.89,0,0.3,8.19
1,2015-12-04 19:19:13,2015-12-04 19:29:43,2,1.80,-73.971549987792969,40.762851715087891,1,N,-73.951408386230469,40.781166076660156,1,9,1,0.5,1,0,0.3,11.8
1,2015-12-04 19:19:13,2015-12-04 19:31:11,1,1.50,-73.987083435058594,40.738491058349609,1,N,-73.975563049316406,40.758449554443359,1,9,1,0.5,2.16,0,0.3,12.96
1,2015-12-04 19:19:13,2015-12-04 19:23:43,1,.60,-73.968765258789063,40.750221252441406,1,N,-73.965301513671875,40.757606506347656,1,5,1,0.5,1.35,0,0.3,8.15
2,2015-12-04 19:19:13,2015-12-04 19:30:23,4,1.76,-73.970191955566406,40.759750366210938,1,N,-73.949844360351563,40.7686767578125,1,9,1,0.5,2.16,0,0.3,12.96
2,2015-12-04 19:19:13,2015-12-04 19:30:13,1,.72,-74.003562927246094,40.722488403320313,1,N,-73.994155883789063,40.722709655761719,1,8,1,0.5,1.5,0,0.3,11.3
1,2015-12-04 19:19:14,2015-12-04 19:29:34,3,1.40,-73.958236694335937,40.778419494628906,1,N,-73.976181030273438,40.780620574951172,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-12-04 19:19:14,2015-12-04 19:29:18,1,1.30,-73.988929748535156,40.726982116699219,1,N,-73.985427856445313,40.731803894042969,1,8,1,0.5,1.95,0,0.3,11.75
1,2015-12-04 19:19:14,2015-12-04 19:21:19,1,.10,-73.9757080078125,40.761428833007812,1,N,-73.976188659667969,40.760326385498047,2,3.5,1,0.5,0,0,0.3,5.3
1,2015-12-04 19:19:14,2015-12-04 19:31:04,3,1.40,-73.967552185058594,40.802700042724609,1,N,-73.960594177246094,40.815677642822266,1,9.5,1,0.5,2,0,0.3,13.3
1,2015-12-04 19:19:14,2015-12-04 19:34:15,1,2.30,-73.997039794921875,40.72021484375,1,N,-73.991355895996094,40.747333526611328,1,11.5,1,0.5,2.65,0,0.3,15.95
2,2015-12-04 19:19:14,2015-12-04 19:30:26,1,1.63,-73.994590759277344,40.749961853027344,1,N,-74.002059936523438,40.734901428222656,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-12-04 19:19:14,2015-12-04 19:34:07,2,1.43,-73.994171142578125,40.756336212158203,1,N,-73.981758117675781,40.744068145751953,1,10.5,1,0.5,2.46,0,0.3,14.76
2,2015-12-04 19:19:14,2015-12-04 19:33:51,1,2.67,-73.985519409179688,40.752101898193359,1,N,-73.95562744140625,40.772670745849609,1,12,1,0.5,2.76,0,0.3,16.56
2,2015-12-04 19:19:14,2015-12-04 19:28:14,1,.42,-73.978256225585937,40.778278350830078,1,N,-73.982002258300781,40.773117065429687,1,7,1,0.5,0.5,0,0.3,9.3
1,2015-12-04 19:19:15,2015-12-04 19:23:18,1,.70,-73.977584838867187,40.758102416992188,1,N,-73.984230041503906,40.748947143554687,1,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:19:15,2015-12-04 19:50:31,1,3.00,-73.972511291503906,40.793922424316406,1,N,-73.970695495605469,40.759593963623047,1,20,1,0.5,4.36,0,0.3,26.16
1,2015-12-04 19:19:15,2015-12-04 19:28:17,1,.80,0,0,1,N,0,0,1,7,1,0.5,1,0,0.3,9.8
1,2015-12-04 19:19:15,2015-12-04 19:31:18,2,1.00,-73.973686218261719,40.747829437255859,1,N,-73.989913940429687,40.750659942626953,1,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:19:15,2015-12-04 19:27:19,1,.80,-73.990753173828125,40.73968505859375,1,N,-73.989341735839844,40.730854034423828,1,7,1,0.5,1,0,0.3,9.8
2,2015-12-04 19:19:15,2015-12-04 19:26:00,1,1.55,-73.961929321289062,40.755149841308594,1,N,-73.953376770019531,40.772655487060547,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:19:15,2015-12-04 19:28:42,1,1.16,-73.980743408203125,40.769641876220703,1,N,-73.969390869140625,40.763389587402344,1,8,1,0.5,2.45,0,0.3,12.25
1,2015-12-04 19:19:16,2015-12-04 19:45:15,1,2.30,-73.993698120117187,40.738468170166016,1,N,-73.985176086425781,40.763236999511719,1,16.5,1,0.5,5.49,0,0.3,23.79
1,2015-12-04 19:19:16,2015-12-04 19:19:35,1,1.20,-73.995758056640625,40.759346008300781,1,N,-73.995758056640625,40.759342193603516,3,2.5,1,0.5,0,0,0.3,4.3
1,2015-12-04 19:19:16,2015-12-04 19:57:44,1,9.90,-73.874526977539063,40.77410888671875,1,N,-73.998802185058594,40.733291625976562,1,35.5,1,0.5,8.55,5.54,0.3,51.39
1,2015-12-04 19:19:16,2015-12-04 19:26:43,1,1.50,-73.999893188476562,40.717803955078125,1,N,-74.008331298828125,40.734813690185547,1,7.5,1,0.5,1.85,0,0.3,11.15
1,2015-12-04 19:19:16,2015-12-04 19:43:27,2,1.10,-73.968971252441406,40.761322021484375,1,N,-73.983131408691406,40.754810333251953,2,14.5,1,0.5,0,0,0.3,16.3
1,2015-12-04 19:19:16,2015-12-04 19:35:38,1,1.60,-74.002914428710938,40.733539581298828,1,N,-73.983871459960937,40.729526519775391,2,11.5,1,0.5,0,0,0.3,13.3
2,2015-12-04 19:19:16,2015-12-04 19:29:08,1,2.60,-73.962417602539062,40.776142120361328,1,N,-73.963859558105469,40.803047180175781,1,10,1,0.5,2,0,0.3,13.8
2,2015-12-04 19:19:16,2015-12-04 19:40:25,1,2.07,-74.002418518066406,40.739780426025391,1,N,-73.977622985839844,40.751991271972656,2,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:19:16,2015-12-04 19:45:30,1,1.99,-73.973098754882812,40.785243988037109,1,N,-73.990959167480469,40.760665893554687,2,16.5,1,0.5,0,0,0.3,18.3
2,2015-12-04 19:19:16,2015-12-04 19:39:39,3,1.82,-73.958702087402344,40.778358459472656,1,N,-73.975151062011719,40.754711151123047,2,13.5,1,0.5,0,0,0.3,15.3
2,2015-12-04 19:19:16,2015-12-04 19:33:31,1,1.26,-73.987335205078125,40.73736572265625,1,N,-74.002609252929688,40.736976623535156,1,10,1,0.5,2.36,0,0.3,14.16
1,2015-12-04 19:19:17,2015-12-04 19:31:07,1,1.30,-73.989547729492188,40.739715576171875,1,N,-73.994735717773437,40.723255157470703,1,9,1,0.5,2.15,0,0.3,12.95
1,2015-12-04 19:19:17,2015-12-04 19:27:40,1,1.20,-74.010040283203125,40.720848083496094,1,N,-73.996688842773438,40.717075347900391,1,7.5,1,0.5,1.85,0,0.3,11.15
2,2015-12-04 19:19:17,2015-12-04 19:20:43,1,.14,-73.979911804199219,40.773605346679688,1,N,-73.982391357421875,40.774810791015625,2,3,1,0.5,0,0,0.3,4.8
2,2015-12-04 19:19:17,2015-12-04 19:35:05,1,1.53,-74.005889892578125,40.740146636962891,1,N,-73.98760986328125,40.728607177734375,1,10.5,1,0.5,2.46,0,0.3,14.76
2,2015-12-04 19:19:17,2015-12-04 19:29:37,1,1.20,-73.943916320800781,40.711395263671875,1,N,-73.958984375,40.716712951660156,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-12-04 19:19:17,2015-12-04 19:36:15,5,1.29,-73.979896545410156,40.775959014892578,1,N,-73.973709106445313,40.763629913330078,2,11.5,1,0.5,0,0,0.3,13.3
2,2015-12-04 19:19:17,2015-12-04 19:35:41,1,3.48,-73.988136291503906,40.764530181884766,1,N,-74.008888244628906,40.734699249267578,1,14,1,0.5,3.16,0,0.3,18.96
2,2015-12-04 19:19:17,2015-12-04 19:29:03,1,1.47,-73.954216003417969,40.806087493896484,1,N,-73.966667175292969,40.797515869140625,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-12-04 19:19:17,2015-12-04 19:35:24,1,2.00,-74.007026672363281,40.729019165039063,1,N,-73.984519958496094,40.735511779785156,1,11.5,1,0.5,2.66,0,0.3,15.96
1,2015-12-04 19:19:18,2015-12-04 20:26:09,2,19.10,-73.781776428222656,40.644561767578125,2,N,-73.983085632324219,40.764568328857422,1,52,0,0.5,14.55,5.54,0.3,72.89
1,2015-12-04 19:19:18,2015-12-04 19:30:18,3,1.40,-73.985054016113281,40.736446380615234,1,N,-73.979591369628906,40.732986450195313,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-12-04 19:19:18,2015-12-04 19:30:33,2,1.40,-73.983039855957031,40.744373321533203,1,N,-73.972969055175781,40.759078979492188,1,9,1,0.5,2.15,0,0.3,12.95
1,2015-12-04 19:19:18,2015-12-04 19:25:40,1,1.50,-73.966293334960938,40.762191772460937,1,N,-73.954078674316406,40.780624389648438,2,7,1,0.5,0,0,0.3,8.8
1,2015-12-04 19:19:18,2015-12-04 19:24:14,1,1.00,-74.010215759277344,40.720611572265625,1,N,-74.016746520996094,40.707439422607422,1,6,1,0.5,1,0,0.3,8.8
1,2015-12-04 19:19:18,2015-12-04 19:33:54,1,2.30,-73.984199523925781,40.760921478271484,1,N,-73.960098266601563,40.770454406738281,2,11.5,1,0.5,0,0,0.3,13.3
1,2015-12-04 19:19:18,2015-12-04 19:28:54,1,1.00,-73.995010375976563,40.740043640136719,1,N,-73.994049072265625,40.7513427734375,2,8,1,0.5,0,0,0.3,9.8
2,2015-12-04 19:19:18,2015-12-04 19:27:31,6,.94,-73.986259460449219,40.747379302978516,1,N,-73.990882873535156,40.734458923339844,1,7,1,0.5,2.64,0,0.3,11.44
1,2015-12-04 19:19:19,2015-12-04 19:33:47,1,2.40,-73.976318359375,40.780921936035156,1,N,-73.956489562988281,40.801654815673828,1,11.5,1,0.5,1,0,0.3,14.3
1,2015-12-04 19:19:19,2015-12-04 19:44:43,1,1.60,-73.969955444335937,40.757427215576172,1,N,-73.993927001953125,40.761737823486328,1,15.5,1,0.5,3.45,0,0.3,20.75
2,2015-12-04 19:19:19,2015-12-04 19:26:14,1,1.00,-74.012191772460937,40.708694458007812,1,N,-74.004501342773438,40.721580505371094,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:19:19,2015-12-04 19:23:16,5,.64,-73.988006591796875,40.743759155273438,1,N,-73.991630554199219,40.735321044921875,1,4.5,1,0.5,1.26,0,0.3,7.56
2,2015-12-04 19:19:19,2015-12-04 19:40:47,1,1.65,-73.971542358398438,40.762088775634766,1,N,-73.983619689941406,40.744449615478516,1,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:19:19,2015-12-04 19:40:15,1,6.71,-73.965995788574219,40.758464813232422,1,N,-74.017425537109375,40.708332061767578,1,22,1,0.5,2.5,0,0.3,26.3
2,2015-12-04 19:19:19,2015-12-04 19:40:05,5,2.67,-73.983657836914063,40.738021850585937,1,N,-73.992279052734375,40.724269866943359,2,14.5,1,0.5,0,0,0.3,16.3
2,2015-12-04 19:19:19,2015-12-04 19:30:55,6,1.09,-73.991737365722656,40.759578704833984,1,N,-73.981742858886719,40.767745971679688,1,8.5,1,0.5,0,0,0.3,10.3
2,2015-12-04 19:19:19,2015-12-04 19:31:15,2,1.62,-73.951553344726563,40.778369903564453,1,N,-73.966171264648438,40.758331298828125,2,9,1,0.5,0,0,0.3,10.8
1,2015-12-04 19:19:20,2015-12-04 19:29:51,1,2.20,-73.952842712402344,40.7799072265625,1,N,-73.95361328125,40.798835754394531,1,9.5,1,0.5,2.25,0,0.3,13.55
1,2015-12-04 19:19:20,2015-12-04 19:29:01,1,.90,-73.965080261230469,40.759422302246094,1,N,-73.975730895996094,40.754047393798828,1,7.5,1,0.5,1.85,0,0.3,11.15
1,2015-12-04 19:19:20,2015-12-04 19:47:39,1,6.50,-74.014053344726563,40.71270751953125,1,N,-73.960182189941406,40.771385192871094,1,24,1,0.5,4,0,0.3,29.8
2,2015-12-04 19:19:20,2015-12-04 19:37:11,6,2.81,-73.984474182128906,40.768402099609375,1,N,-74.008255004882813,40.747432708740234,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2015-12-04 19:19:20,2015-12-04 19:24:04,1,.79,-74.001045227050781,40.746780395507813,1,N,-74.006088256835937,40.736900329589844,1,5,1,0.5,1,0,0.3,7.8
2,2015-12-04 19:19:20,2015-12-04 19:24:47,1,1.42,-73.965156555175781,40.791130065917969,1,N,-73.97955322265625,40.776321411132812,1,6.5,1,0.5,1.66,0,0.3,9.96
2,2015-12-04 19:19:20,2015-12-04 19:46:55,1,5.75,-74.015777587890625,40.711288452148438,1,N,-73.975250244140625,40.765228271484375,1,23,1,0.5,6.2,0,0.3,31
1,2015-12-04 19:19:21,2015-12-04 19:34:51,1,1.80,-73.995140075683594,40.74981689453125,1,N,-73.9873046875,40.736846923828125,1,10.5,1,0.5,2.45,0,0.3,14.75
1,2015-12-04 19:19:21,2015-12-04 19:24:38,1,.50,-73.970344543457031,40.758888244628906,1,N,-73.962265014648438,40.758106231689453,2,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:19:21,2015-12-04 19:28:13,1,.50,-73.989311218261719,40.728416442871094,1,N,-73.990333557128906,40.723308563232422,1,7,1,0.5,1.75,0,0.3,10.55
1,2015-12-04 19:19:21,2015-12-04 19:38:47,1,1.00,-73.959060668945313,40.763576507568359,1,N,-73.974899291992187,40.765056610107422,1,12.5,1,0.5,2.85,0,0.3,17.15
1,2015-12-04 19:19:21,2015-12-04 19:39:44,2,4.10,-74.016838073730469,40.707649230957031,1,N,-73.987480163574219,40.744823455810547,1,17.5,1,0.5,1,0,0.3,20.3
2,2015-12-04 19:19:21,2015-12-04 19:38:28,1,3.44,-73.987800598144531,40.714248657226563,1,N,-73.973869323730469,40.679019927978516,1,15.5,1,0.5,3.46,0,0.3,20.76
2,2015-12-04 19:19:21,2015-12-04 19:35:30,1,1.92,-74.006752014160156,40.730968475341797,1,N,-73.985893249511719,40.739330291748047,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2015-12-04 19:19:21,2015-12-04 19:32:51,2,2.05,-73.950218200683594,40.772953033447266,1,N,-73.964973449707031,40.791851043701172,2,10.5,1,0.5,0,0,0.3,12.3
2,2015-12-04 19:19:21,2015-12-04 19:29:59,1,1.79,-73.987686157226562,40.768825531005859,1,N,-73.993019104003906,40.748813629150391,1,9,1,0.5,2.7,0,0.3,13.5
2,2015-12-04 19:19:21,2015-12-04 19:33:16,1,.87,-73.970069885253906,40.758132934570313,1,N,-73.979362487792969,40.765026092529297,1,9.5,1,0.5,2.26,0,0.3,13.56
1,2015-12-04 19:19:22,2015-12-04 19:50:07,1,4.60,-73.999183654785156,40.724777221679688,1,N,-73.929306030273438,40.704483032226563,1,22.5,1,0.5,4.85,0,0.3,29.15
1,2015-12-04 19:19:22,2015-12-04 19:34:55,1,.80,-73.973037719726563,40.760356903076172,1,N,-73.982566833496094,40.758171081542969,2,10,1,0.5,0,0,0.3,11.8
1,2015-12-04 19:19:22,2015-12-04 19:38:15,2,2.10,-73.9910888671875,40.723373413085937,1,N,-74.0123291015625,40.716766357421875,1,13.5,1,0.5,3.05,0,0.3,18.35
2,2015-12-04 19:19:22,2015-12-04 19:27:38,1,1.04,-73.977638244628906,40.764179229736328,1,N,-73.98193359375,40.776439666748047,1,7,1,0.5,1.76,0,0.3,10.56
2,2015-12-04 19:19:22,2015-12-04 19:32:34,2,1.27,-73.989051818847656,40.736438751220703,1,N,-74.007492065429688,40.743190765380859,2,9,1,0.5,0,0,0.3,10.8
2,2015-12-04 19:19:22,2015-12-04 20:03:19,2,14.81,-73.990829467773437,40.755901336669922,1,N,-73.785186767578125,40.684291839599609,1,46,1,0.5,0,5.54,0.3,53.34
1,2015-12-04 19:19:23,2015-12-04 19:31:27,1,2.00,-74.003219604492188,40.748992919921875,1,N,-73.981178283691406,40.765121459960938,1,10,1,0.5,2.35,0,0.3,14.15
1,2015-12-04 19:19:23,2015-12-04 19:19:23,1,.00,-73.957511901855469,40.770195007324219,1,N,0,0,2,8.5,1,0.5,0,0,0.3,10.3
