trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,time
9.92,-73.87303924560547,40.77413177490234,-73.981201171875,40.780120849609375,40.34,35.083333333333336
1.79,-73.98892211914062,40.7446517944336,-73.99005126953125,40.725341796875,14.76,14.4
0.59,-74.003173828125,40.74403381347656,-74.00572204589844,40.73745346069336,5.8,2.783333333333333
1.8,-73.96135711669923,40.765052795410156,-73.95482635498048,40.7857666015625,10.3,8.933333333333334
0.8,-73.97750854492188,40.75400924682617,-73.97209167480467,40.765003204345696,11.3,14.216666666666667
0.7,-74.00533294677734,40.72912979125977,-74.01033782958984,40.72350692749024,8.75,5.466666666666667
0.7,-73.96135711669923,40.75758743286133,-73.96942138671875,40.76356887817383,9.3,7.616666666666666
19.3,-73.78407287597656,40.64625930786133,-74.00440216064453,40.7247200012207,58.34,71.18333333333334
1.32,-73.989501953125,40.76713180541992,-73.99323272705078,40.75196075439453,10.3,8.633333333333333
1.0,-73.9651641845703,40.759544372558594,-73.96553802490234,40.76681137084961,8.3,7.25
3.1,-73.97430419921875,40.74685668945313,-74.00305938720702,40.72769165039063,21.96,26.716666666666665
2.02,-74.00039672851562,40.71834945678711,-73.98353576660156,40.69443130493164,11.76,6.9
5.1,-73.95085906982422,40.794898986816406,-73.93972778320312,40.84086990356445,20.8,21.633333333333333
1.47,-73.9570770263672,40.80210876464844,-73.94059753417969,40.79716110229492,9.3,7.7
0.21,-73.97933959960938,40.77681350708008,-73.98097229003906,40.774330139160156,6.8,3.816666666666667
1.13,-73.98612976074219,40.75102233886719,-73.98736572265625,40.738372802734375,10.5,6.616666666666666
1.09,-74.00621795654298,40.734153747558594,-73.99119567871094,40.73315048217773,9.3,10.083333333333334
0.96,-73.97844696044923,40.73674011230469,-73.98831176757811,40.727630615234375,8.3,7.616666666666666
0.6,-74.00021362304686,40.74280166625977,-73.99463653564453,40.75046157836913,8.15,4.8
0.4,-74.00410461425781,40.7172737121582,-73.99729919433594,40.71349716186523,8.15,5.083333333333333
1.8,-73.97318267822266,40.7645263671875,-73.97148895263672,40.74457550048828,15.35,14.616666666666667
0.8,-74.00399780273438,40.74770736694336,-73.9917984008789,40.74452209472656,9.35,6.183333333333334
2.7,-73.98345947265625,40.7216682434082,-73.97463989257811,40.74351119995117,14.15,8.666666666666666
0.5,-73.9838638305664,40.7375373840332,-73.9922866821289,40.73785018920898,9.95,7.6
1.2,-73.97847747802734,40.75128555297852,-73.9924087524414,40.749454498291016,14.75,15.0
2.81,-73.9524154663086,40.77249145507813,-73.98046875,40.775203704833984,19.56,20.516666666666666
14.14,-73.86385345458984,40.76995086669922,-73.99325561523438,40.72524642944336,61.68,41.95
1.52,-73.98726654052734,40.73337936401367,-74.00818634033203,40.738502502441406,15.96,16.983333333333334
0.8,-73.98210906982422,40.7279052734375,-73.97608184814453,40.735782623291016,8.75,5.283333333333333
2.7,-74.0140380859375,40.704437255859375,-74.00350952148438,40.67570114135742,17.84,6.616666666666666
5.9,-74.00996398925781,40.712493896484375,-73.98141479492188,40.7806053161621,24.3,27.116666666666667
0.7,-73.96178436279298,40.7766227722168,-73.95423889160156,40.78409194946289,6.3,2.6
2.8,-73.9886016845703,40.7767333984375,-73.94952392578125,40.77359008789063,14.3,15.733333333333333
2.7,-73.98229217529298,40.7742576599121,-73.94908905029298,40.781646728515625,17.38,18.1
0.65,-73.98375701904298,40.74401092529297,-73.98983764648438,40.73554992675781,6.8,4.866666666666666
4.56,-73.95405578613281,40.76654815673828,-73.9989242553711,40.72990417480469,27.36,28.216666666666665
6.16,-74.00868225097656,40.704097747802734,-73.97633361816406,40.76423645019531,35.16,34.31666666666667
8.55,-73.97022247314453,40.7603874206543,-73.9410629272461,40.8341178894043,30.8,31.066666666666666
0.45,-73.9820785522461,40.76448822021485,-73.98275756835938,40.76934814453125,7.3,6.15
0.6,-73.95552062988281,40.77959442138672,-73.9461441040039,40.77717590332031,8.3,5.366666666666666
3.6,-73.98357391357422,40.773624420166016,-73.95084381103516,40.81009292602539,18.35,15.533333333333333
17.7,-73.98909759521484,40.748207092285156,-74.1974105834961,40.68567276000977,75.0,44.2
0.8,-73.99078369140625,40.73009872436523,-74.00348663330078,40.73246765136719,9.8,10.633333333333333
1.4,-73.97162628173827,40.761714935302734,-73.98533630371094,40.76083755493164,12.3,15.633333333333333
1.49,-73.96122741699219,40.77191162109375,-73.97434234619139,40.75396347045898,15.65,17.383333333333333
1.37,-73.9822006225586,40.77293014526367,-73.96669006347656,40.76024627685547,15.8,22.583333333333332
0.75,-73.98623657226562,40.75582885742188,-73.9877395629883,40.75946044921875,13.8,19.8
1.77,-73.96772003173827,40.75626754760742,-73.98587036132812,40.73988342285156,13.56,11.983333333333333
0.9,-73.97219085693358,40.75338745117188,-73.96344757080078,40.7661018371582,9.95,7.883333333333334
0.6,-73.98233032226562,40.77701187133789,-73.98197174072266,40.7690315246582,12.36,11.616666666666667
1.48,-73.97042083740234,40.75934219360352,-73.9837646484375,40.76973342895508,17.8,21.6
0.5,-73.9640121459961,40.77106857299805,-73.9693832397461,40.76370239257813,7.8,7.183333333333334
1.26,-73.97103118896483,40.7642707824707,-73.98320007324219,40.77497863769531,16.62,17.65
2.26,-73.97705841064453,40.758460998535156,-73.98011016845702,40.733543395996094,16.56,16.916666666666668
1.83,-73.97806549072266,40.74577713012695,-73.96755981445312,40.76774597167969,18.36,20.316666666666666
4.38,-73.98003387451173,40.74311065673828,-73.92152404785155,40.75582885742188,23.76,22.166666666666668
1.1,-73.97533416748048,40.79010391235352,-73.97591400146483,40.77815628051758,10.55,7.133333333333334
0.9,-73.95998382568358,40.76732635498047,-73.95509338378906,40.77724075317383,6.8,3.7666666666666666
1.6,-73.98508453369139,40.72771453857422,-73.98712921142578,40.74553680419922,13.8,16.983333333333334
1.1,-73.98133087158203,40.76911544799805,-73.9764633178711,40.759464263916016,13.3,18.533333333333335
1.13,-73.96308898925781,40.799110412597656,-73.97319030761719,40.78509140014648,8.16,3.1666666666666665
2.1,-74.0059051513672,40.72710418701172,-73.99224853515625,40.749168395996094,16.6,14.55
22.48,-73.9488525390625,40.78168869018555,-73.93486022949219,40.5860481262207,70.34,43.95
0.79,-74.00698852539062,40.72708511352539,-73.99569702148438,40.72662353515625,9.75,7.1
1.77,-73.98586273193358,40.72692108154297,-74.00438690185547,40.73207092285156,15.36,14.733333333333333
1.62,-73.98384857177734,40.729339599609375,-73.97676086425781,40.74774169921875,12.3,10.416666666666666
1.0,-73.98377227783203,40.76639938354492,-73.99275970458984,40.75793075561523,11.75,10.183333333333334
3.8,-73.96605682373048,40.77385711669922,-74.00294494628906,40.74784851074219,29.15,35.38333333333333
2.3,-73.98187255859375,40.7768783569336,-73.9537124633789,40.78480911254883,17.75,17.516666666666666
4.9,-74.01016235351562,40.719974517822266,-73.98287200927734,40.76910400390625,23.3,19.75
4.24,-73.9924545288086,40.75879669189453,-73.99314880371094,40.721534729003906,23.8,32.766666666666666
0.42,-73.98731231689453,40.75608825683594,-73.98796844482422,40.75950241088867,7.56,4.133333333333334
1.62,-73.98834991455078,40.73734664916992,-73.98539733886719,40.721824645996094,14.8,17.816666666666666
3.18,-73.99192810058595,40.725730895996094,-73.98770141601562,40.75994873046875,23.76,28.35
0.68,-73.95231628417969,40.77727127075195,-73.94889068603516,40.77090072631836,8.16,4.416666666666667
0.19,-73.94613647460938,40.79245376586913,-73.94776916503906,40.790283203125,8.3,1.85
1.62,-73.97186279296875,40.74993896484375,-73.994140625,40.7582893371582,18.8,25.2
2.75,-73.99098205566406,40.75782012939453,-73.9867935180664,40.72988510131836,20.76,22.3
1.2,-73.95147705078125,40.77353286743164,-73.96360778808595,40.76136779785156,11.8,11.45
1.1,-73.98249816894531,40.744537353515625,-73.99095153808595,40.75534439086913,15.3,14.383333333333333
0.7,-73.96387481689453,40.76128387451172,-73.97181701660156,40.75698471069336,7.66,5.166666666666667
0.4,-73.97974395751955,40.761329650878906,-73.98432922363281,40.75975799560547,6.8,4.883333333333334
9.7,-73.9872055053711,40.744625091552734,-73.93463134765625,40.68429946899415,46.84,29.583333333333332
2.0,-73.99087524414062,40.75087356567383,-74.005859375,40.72441482543945,10.8,10.466666666666667
1.7,-73.96747589111328,40.76299285888672,-73.95330810546875,40.78364944458008,11.3,10.866666666666667
1.8,-73.97613525390625,40.74449157714844,-73.99222564697266,40.721355438232415,16.55,17.483333333333334
2.98,-74.00440979003906,40.7478904724121,-73.994140625,40.71929931640625,15.8,19.65
1.46,-73.9832763671875,40.76226043701172,-73.98493194580078,40.774112701416016,9.96,5.633333333333334
0.51,-73.96979522705078,40.76565933227539,-73.96277618408203,40.76520538330078,7.56,3.783333333333333
2.22,-73.92775726318358,40.744441986083984,-73.892578125,40.74800109863281,13.8,16.333333333333332
1.51,-73.96939086914062,40.69319915771485,-73.99040222167969,40.68917846679688,11.3,11.983333333333333
0.63,-73.98280334472656,40.75697326660156,-73.9808349609375,40.7641716003418,8.76,5.5
2.6,-73.99718475341797,40.72209548950195,-73.96145629882812,40.71461868286133,16.3,13.783333333333333
1.4,-73.97181701660156,40.75043487548828,-73.97224426269531,40.765403747558594,13.3,17.083333333333332
1.79,-73.9937515258789,40.74164581298828,-73.98252868652342,40.76331329345703,13.3,16.8
1.54,-73.96146392822266,40.77456665039063,-73.98213195800781,40.77158737182617,15.96,16.683333333333334
20.38,-73.78373718261719,40.64873123168945,-73.97530364990234,40.78867721557617,72.92,48.81666666666667
2.6,-73.98929595947266,40.75755310058594,-73.97332763671875,40.78955459594727,19.12,18.166666666666668
0.7,-73.98609924316406,40.743648529052734,-73.97949981689453,40.75242614746094,8.75,5.266666666666667
2.36,-74.00834655761719,40.73648071289063,-73.99817657470702,40.76415252685547,14.04,7.416666666666667
20.23,-73.77681732177734,40.64540100097656,-73.9825668334961,40.76213073730469,72.92,64.41666666666667
3.47,-73.98722076416014,40.72042846679688,-73.9815673828125,40.75866317749024,19.8,28.0
5.53,-73.98478698730467,40.72820663452149,-73.91748046875,40.7540168762207,27.88,24.316666666666666
2.08,-74.0152587890625,40.715728759765625,-74.00745391845702,40.74329376220703,13.5,8.433333333333334
1.07,-73.9872817993164,40.76874923706055,-73.97868347167969,40.7589111328125,12.88,11.15
2.8,-73.97449493408203,40.7549934387207,-74.00941467285155,40.73400497436523,23.15,27.266666666666666
1.6,-73.98052215576173,40.7471809387207,-73.96660614013672,40.767616271972656,13.55,12.433333333333334
3.4,-73.96965789794923,40.757625579833984,-73.952392578125,40.73395156860352,21.82,13.316666666666666
0.52,-73.98220825195312,40.777488708496094,-73.98388671875,40.77074813842773,10.56,9.45
1.69,-73.97735595703125,40.74295425415039,-73.9714584350586,40.7620964050293,14.3,15.916666666666666
1.55,-73.97374725341797,40.74325180053711,-73.96009826660156,40.76205825805664,11.3,6.95
12.59,-73.86315155029298,40.76876068115234,-73.98072814941406,40.728858947753906,54.41,36.71666666666667
1.2,-73.99845123291014,40.73637008666992,-73.98155975341797,40.73411560058594,11.8,10.35
2.4,-73.9916763305664,40.729656219482415,-74.00972747802734,40.706031799316406,18.35,18.616666666666667
3.0,0.0,0.0,-73.97716522216798,40.714168548583984,22.6,27.166666666666668
2.2,-73.97681427001955,40.74921798706055,-73.9760208129883,40.73055648803711,15.3,14.733333333333333
1.1,-73.97557830810547,40.75036239624024,-73.98336791992188,40.74392318725585,9.96,7.483333333333333
2.56,-73.96126556396483,40.771575927734375,-73.98587036132812,40.74174118041992,18.8,26.75
0.46,-73.99129486083984,40.73291015625,-73.99480438232422,40.72771835327149,5.3,1.95
2.62,-73.98700714111328,40.75069046020508,-73.9523696899414,40.774818420410156,21.62,22.616666666666667
1.24,-73.98055267333984,40.73784255981445,-73.97716522216798,40.75224304199219,16.3,21.45
0.94,-73.98555755615234,40.76086044311523,-73.9821014404297,40.772308349609375,9.3,9.916666666666666
3.2,-73.9911117553711,40.76047134399415,-74.00497436523438,40.72141647338867,17.3,22.35
0.4,-73.98828125,40.748985290527344,-73.9844970703125,40.75423049926758,5.8,2.75
0.5,-73.9766616821289,40.75898361206055,-73.9776382446289,40.75324630737305,7.55,3.5166666666666666
4.93,-73.98348999023438,40.765449523925774,-73.9661865234375,40.75352096557617,29.75,29.35
0.83,-73.96479797363281,40.76002883911133,-73.97319793701173,40.75141906738281,8.76,5.35
0.8,-73.98719024658203,40.744590759277344,-73.97676849365234,40.74749374389648,9.36,6.2
0.45,-73.97560882568358,40.75917053222656,-73.96720123291014,40.75957107543945,7.88,5.266666666666667
2.91,-73.9704818725586,40.75963973999024,-74.00386810302734,40.74673080444336,24.36,28.316666666666666
1.0,-73.95946502685547,40.77417755126953,-73.96887969970702,40.76702117919922,12.35,11.033333333333333
2.2,-73.99372100830078,40.736026763916016,-74.01080322265625,40.71358108520508,12.95,9.533333333333333
1.2,-73.9558334350586,40.76800155639648,-73.96988677978516,40.76569366455078,12.25,10.283333333333333
1.8,-73.99416351318358,40.740379333496094,-74.00482940673827,40.7227783203125,12.8,14.683333333333334
3.2,-74.0077133178711,40.74053192138672,-73.98750305175781,40.76688766479492,14.3,13.716666666666667
10.63,-73.87114715576173,40.77388000488281,-73.98152923583984,40.68402862548828,43.5,28.116666666666667
1.03,-73.9656524658203,40.77376174926758,-73.9737319946289,40.76455307006836,10.3,12.033333333333333
0.99,-73.98466491699219,40.754302978515625,-73.98701477050781,40.74885559082031,11.76,10.133333333333333
4.68,-73.9787826538086,40.787689208984375,-73.99270629882812,40.73986053466797,20.8,24.516666666666666
0.8,-73.95417022705078,40.80123901367188,-73.96490478515625,40.80096054077149,9.36,6.25
1.2,-74.00546264648438,40.72600555419922,-73.98942565917969,40.72624969482422,11.15,8.683333333333334
2.8,-73.97869110107422,40.741207122802734,-73.98986053466798,40.76728820800781,17.76,17.433333333333334
1.4,-73.96548461914062,40.76059341430664,-73.95269775390625,40.77667617797852,11.0,7.183333333333334
1.6,-73.95362091064453,40.76706314086913,-73.95363616943358,40.78374862670898,12.64,10.133333333333333
0.6,-73.94562530517578,40.77803039550781,-73.95532989501955,40.77931594848633,7.8,4.483333333333333
1.6,-74.01105499267578,40.71357345581055,-74.00225830078125,40.729583740234375,10.8,10.766666666666667
1.06,-73.97605895996094,40.78858184814453,-73.96871948242188,40.80148315429688,9.96,6.733333333333333
6.48,-73.93772888183594,40.80403900146485,-73.85031890869139,40.818790435791016,27.8,32.55
1.8,-73.95360565185547,40.766998291015625,-73.98172760009766,40.77379608154297,15.3,18.433333333333334
0.7,-73.98828125,40.73933410644531,-73.98844146728516,40.74531936645508,8.8,8.5
1.5,-73.9779052734375,40.74576187133789,-73.99026489257811,40.75152587890625,13.8,17.55
5.5,-73.98983764648438,40.76058197021485,-73.99429321289062,40.711708068847656,29.3,32.43333333333333
0.4,-73.99887084960938,40.73448181152344,-73.99932861328125,40.73926544189453,7.85,7.333333333333333
0.6,-74.00514221191406,40.74624633789063,-73.99478912353516,40.74285125732422,8.15,5.0
1.1,-73.9659194946289,40.76225280761719,-73.97830200195312,40.7562255859375,12.8,16.383333333333333
2.6,-73.97445678710938,40.79121398925781,-73.98439025878906,40.759220123291016,21.95,25.216666666666665
1.05,-73.98316192626955,40.77159881591797,-73.98113250732422,40.782470703125,10.56,7.233333333333333
1.64,-73.99077606201173,40.73030090332031,-73.9783706665039,40.751014709472656,13.56,11.6
0.46,-73.96987915039062,40.75670623779297,-73.96578979492188,40.76235580444336,6.3,4.766666666666667
2.43,-74.00627136230467,40.7421989440918,-73.96575927734375,40.75619888305664,23.16,25.783333333333335
1.0,-73.99668884277344,40.73722457885742,-73.99506378173827,40.73229598999024,8.8,6.516666666666667
2.0,-73.96863555908203,40.75491714477539,-73.98710632324219,40.72929382324219,13.3,15.866666666666667
1.63,-73.96111297607422,40.76072311401367,-73.94902038574219,40.78117370605469,10.3,10.15
0.85,-73.99162292480467,40.759952545166016,-73.9906005859375,40.75287628173828,8.76,5.85
19.15,-73.78186798095702,40.64448928833008,-73.9906234741211,40.70330810546875,57.3,51.3
0.91,-73.97252655029298,40.75518035888672,-73.98359680175781,40.75522994995117,14.8,20.7
11.19,-73.8753433227539,40.77142333984375,-74.00481414794923,40.715686798095696,52.04,46.25
1.36,-73.97942352294923,40.73585891723633,-73.99239349365234,40.72661972045898,14.16,13.833333333333334
1.45,-73.95850372314453,40.77861022949219,-73.970703125,40.76112747192383,14.16,13.3
0.5,-73.98572540283203,40.76276779174805,-73.98426818847656,40.7592658996582,6.8,4.7
1.1,-74.00454711914062,40.72418975830078,-73.99925231933594,40.739295959472656,11.75,10.133333333333333
1.2,-74.01599884033203,40.71128845214844,-74.0071029663086,40.71846389770508,11.8,11.35
1.7,-73.99462890625,40.68954849243164,-73.96491241455078,40.67995071411133,14.1,11.983333333333333
4.64,-73.87088775634766,40.77375793457031,-73.85753631591797,40.73312377929688,33.5,32.833333333333336
3.57,-73.97698974609375,40.75157928466797,-73.99822235107422,40.72269058227539,18.3,22.95
3.32,-73.96450805664062,40.80693817138672,-73.94977569580078,40.80178833007813,15.8,20.116666666666667
1.56,-73.98673248291014,40.739910125732415,-73.97273254394531,40.75516891479492,10.3,10.266666666666667
1.6,-73.95721435546875,40.76604461669922,-73.97136688232422,40.78180694580078,9.8,8.866666666666667
0.8,-73.96781158447266,40.76274490356445,-73.95886993408203,40.76909255981445,8.75,5.2
1.7,-73.9781494140625,40.77295303344727,-73.98279571533203,40.75938415527344,16.3,23.333333333333332
1.4,-74.00150299072266,40.735984802246094,-73.99174499511719,40.723670959472656,12.3,14.083333333333334
3.96,-73.96115112304686,40.76041030883789,-73.9996795654297,40.73952865600585,29.12,29.35
1.35,-73.98944854736328,40.73587036132813,-73.9782943725586,40.72639083862305,12.36,10.033333333333333
3.18,-74.01184844970702,40.70765686035156,-74.0072708129883,40.7401123046875,17.76,15.466666666666667
2.6,-73.99872589111328,40.7264060974121,-74.00847625732422,40.74551010131836,21.95,25.766666666666666
1.3,-73.99101257324219,40.73484802246094,-73.9909896850586,40.748817443847656,10.3,10.85
2.9,-74.00811767578125,40.70475769042969,-73.98500061035155,40.72042846679688,16.55,12.0
3.1,-73.97982788085938,40.7436408996582,-73.94992828369139,40.7803840637207,18.95,19.683333333333334
0.17,-73.9696273803711,40.76279067993164,-73.97113037109375,40.76108169555664,6.96,3.6
1.1,-73.95633697509766,40.77983093261719,-73.97019958496094,40.78981018066406,8.3,6.9
2.17,-73.97237396240234,40.750160217285156,-73.98937225341797,40.72306823730469,14.8,19.116666666666667
1.0,-73.9654769897461,40.75520324707031,-73.97653198242188,40.76399612426758,14.8,20.983333333333334
1.7,-73.99595642089844,40.73860168457031,-73.99402618408203,40.722652435302734,14.05,15.733333333333333
1.4,-73.95919799804686,40.77155303955078,-73.9727554321289,40.75566864013672,13.55,13.316666666666666
0.6,-73.98097229003906,40.76457977294922,-73.98223876953125,40.77143478393555,12.05,9.833333333333334
3.01,-73.96920013427734,40.7611083984375,-74.00254821777344,40.7393798828125,24.3,34.46666666666667
0.86,-73.97352600097656,40.78472518920898,-73.9775390625,40.79209899902344,9.36,6.35
1.5,-73.97891235351562,40.78239822387695,-73.9602813720703,40.780540466308594,9.3,9.166666666666666
0.5,-73.98295593261719,40.78157043457031,-73.97824859619139,40.787376403808594,5.8,2.566666666666667
0.9,-73.98997497558594,40.7567138671875,-73.97835540771484,40.75894165039063,8.8,8.95
2.6,-73.95106506347656,40.77446365356445,-73.93885803222656,40.804771423339844,14.15,10.0
0.4,-73.98594665527344,40.75849533081055,-73.9861068725586,40.76225662231445,6.8,4.566666666666666
0.58,-73.96138000488281,40.7566795349121,-73.95565795898438,40.76435089111328,6.8,3.75
1.12,-73.98268127441406,40.74753952026367,-73.98915100097656,40.758209228515625,14.16,14.3
1.6,-73.95704650878906,40.7123908996582,-73.9544219970703,40.73154067993164,15.96,17.1
4.07,-73.96324157714845,40.76903533935547,-74.00832366943358,40.73552703857422,24.8,37.46666666666667
2.52,-73.98580169677734,40.73125076293945,-73.99040222167969,40.7561912536621,23.76,28.616666666666667
0.3,-74.0002670288086,40.74282836914063,-73.99608612060547,40.74433898925781,5.8,2.7
0.7,-73.94734954833984,40.77128219604492,-73.95709991455078,40.76808547973633,9.35,5.933333333333334
0.5,-73.9548568725586,40.7204475402832,-73.94918060302734,40.72670364379883,7.55,4.083333333333333
2.4,-73.98313140869139,40.69344711303711,-73.97893524169923,40.6700439453125,15.95,14.133333333333333
1.4,0.0,0.0,-73.9588165283203,40.81077194213867,9.95,5.866666666666666
0.83,-73.9715576171875,40.75811004638672,-73.96977996826173,40.74966049194336,11.3,5.15
2.02,-73.99488830566406,40.73192596435547,-73.99801635742188,40.75006103515625,13.3,17.483333333333334
1.48,-73.97306060791014,40.7576560974121,-73.99281311035155,40.756126403808594,13.56,13.6
0.77,-73.9635467529297,40.76585388183594,-73.9561004638672,40.77357864379883,7.56,3.1166666666666667
0.89,-74.00682830810547,40.735599517822266,-73.9990692138672,40.73128128051758,11.16,9.916666666666666
4.23,-73.98735809326173,40.71988296508789,-73.95542907714845,40.677734375,19.8,22.433333333333334
6.3,-73.96688079833984,40.76411056518555,-73.93217468261719,40.69516372680664,30.35,29.45
4.9,-73.98921203613281,40.75739288330078,-73.988037109375,40.71864318847656,23.8,30.316666666666666
1.5,-73.96271514892578,40.77556991577149,-73.9693832397461,40.78872680664063,9.8,9.5
15.83,-73.97030639648438,40.75748062133789,-73.78865051269531,40.64739990234375,72.92,33.25
10.35,-73.8709487915039,40.77388000488281,-74.00558471679686,40.71503829956055,34.8,31.05
0.54,-73.98780059814453,40.74070739746094,-73.98356628417969,40.746578216552734,6.96,2.466666666666667
1.77,-74.00592041015625,40.74016571044922,-73.98336029052734,40.74440383911133,18.02,21.8
12.2,-73.86261749267578,40.76890182495117,-73.96064758300781,40.68506240844727,43.3,29.4
1.6,-74.01348876953125,40.71677780151367,-74.0037384033203,40.73246765136719,11.8,11.833333333333334
1.0,-73.99853515625,40.76052474975585,-73.99094390869139,40.75125122070313,11.3,8.283333333333333
3.7,-73.95895385742188,40.71472930908203,-73.98182678222656,40.685890197753906,20.16,17.533333333333335
1.6,-73.9572982788086,40.76614379882813,-73.97360229492188,40.75399398803711,16.8,26.516666666666666
6.21,-73.9837646484375,40.7664794921875,-74.0081329345703,40.70297622680664,24.8,27.316666666666666
4.27,-73.97892761230467,40.74773025512695,-74.00093841552734,40.70759963989258,21.36,17.766666666666666
1.28,-73.95858764648438,40.77534103393555,-73.97659301757811,40.78059005737305,10.38,6.8
4.13,-73.9740982055664,40.78393173217773,-73.99420928955078,40.73540115356445,27.69,26.333333333333332
1.3,-73.99140930175781,40.748836517333984,-73.99444580078125,40.76176071166992,15.95,17.2
0.2,-73.99361419677734,40.72115707397461,-73.9924087524414,40.72395706176758,6.3,4.133333333333334
3.0,-73.86368560791014,40.76961135864258,-73.9091567993164,40.774681091308594,16.55,14.266666666666667
1.12,-74.00054168701173,40.74237823486328,-73.9906234741211,40.75608825683594,14.12,13.416666666666666
2.5,-73.98765563964845,40.76051330566406,-73.96678924560547,40.79158401489258,14.8,14.75
3.8,-73.96190643310547,40.71085739135742,-73.97540283203125,40.68345642089844,19.8,17.933333333333334
1.8,-73.97470092773438,40.75050735473633,-73.99005889892578,40.76710891723633,15.3,17.883333333333333
0.2,-73.98870086669923,40.722259521484375,-73.9905548095703,40.723487854003906,4.8,1.7166666666666666
3.1,-73.96578979492188,40.755195617675774,-74.00155639648438,40.72628402709961,24.3,30.416666666666668
13.9,-74.0105972290039,40.70309448242188,-73.86265563964844,40.82437133789063,48.0,40.21666666666667
11.3,-73.99163055419923,40.754173278808594,-73.97003936767578,40.62018585205078,42.34,34.3
2.3,-73.94983673095702,40.780521392822266,-73.94754791259766,40.80448532104492,14.1,9.966666666666667
1.9,-73.9818801879883,40.76290130615234,-74.00309753417969,40.74902725219727,11.3,12.5
1.5,-74.00732421875,40.71977233886719,-73.99231719970702,40.7244987487793,12.95,11.566666666666666
1.87,-73.96338653564453,40.80879592895508,-73.97716522216798,40.78522872924805,11.8,9.916666666666666
0.57,-73.98136138916014,40.78104019165039,-73.97826385498048,40.78631210327149,7.25,2.7333333333333334
1.34,-73.9877395629883,40.765220642089844,-73.99469757080078,40.75024032592773,13.56,13.083333333333334
0.8,-73.9866485595703,40.76158905029297,-73.98573303222656,40.77217102050781,8.8,8.683333333333334
1.19,-73.98506927490234,40.7415885925293,-73.99893188476562,40.74605941772461,10.8,10.216666666666667
17.25,-73.7813949584961,40.644866943359375,-73.98410034179686,40.74321746826172,70.01,40.833333333333336
2.33,-73.9861831665039,40.72652053833008,-73.99519348144531,40.74979019165039,17.3,21.666666666666668
9.3,-73.87448120117188,40.77394485473633,-73.9957733154297,40.7425651550293,50.39,34.88333333333333
1.76,-74.00926208496094,40.74778366088867,-73.98931121826173,40.7397575378418,18.5,20.083333333333332
2.49,-74.00211334228516,40.730018615722656,-73.9812774658203,40.71355819702149,14.8,18.216666666666665
1.47,-73.9806137084961,40.7606201171875,-73.97859191894531,40.77658081054688,12.36,10.466666666666667
10.9,-73.87439727783203,40.77402114868164,-73.98624420166014,40.7585563659668,57.99,50.2
0.6,-73.97090148925781,40.79560089111328,-73.96712493896483,40.8033561706543,6.3,3.05
0.8,-73.9618911743164,40.76790618896485,-73.95426177978516,40.77445983886719,6.8,4.4
5.11,-73.95842742919923,40.773048400878906,-74.00958251953125,40.74637985229492,26.3,28.3
7.33,-73.8853530883789,40.77302932739258,-73.95249938964844,40.78380966186523,38.34,23.2
2.3,-73.9588623046875,40.780948638916016,-73.96774291992188,40.80102157592773,11.8,12.483333333333333
1.51,-73.98358154296875,40.731971740722656,-73.9848403930664,40.7476692199707,9.3,8.383333333333333
1.1,-73.98069763183594,40.748138427734375,-73.99073028564453,40.73474884033203,10.3,9.116666666666667
0.7,-73.97090148925781,40.74737548828125,-73.97709655761719,40.75441360473633,9.3,9.416666666666666
1.1,-73.9737777709961,40.763916015625,-73.98097991943358,40.75228118896485,8.8,8.216666666666667
0.99,-73.95954132080078,40.76934051513672,-73.97062683105469,40.76178359985352,9.8,10.766666666666667
1.6,-73.9836654663086,40.73822784423828,-74.00541687011719,40.7410888671875,15.36,15.166666666666666
1.01,-73.99221801757811,40.72496032714844,-73.99752044677734,40.71414184570313,11.3,13.1
1.74,-73.9478759765625,40.78318405151367,-73.96470642089844,40.76447677612305,12.96,11.9
0.43,-73.97489929199219,40.7906608581543,-73.9803009033203,40.78361892700195,5.8,2.0833333333333335
1.95,-73.95256805419923,40.78620147705078,-73.97157287597656,40.764869689941406,17.16,16.766666666666666
1.96,-73.95466613769531,40.77082824707031,-73.96937561035155,40.75329971313477,12.8,15.283333333333333
0.8,-73.99269104003906,40.763282775878906,-73.98076629638672,40.7605857849121,9.8,10.133333333333333
5.1,-74.00509643554686,40.7200927734375,-73.95510101318358,40.7773666381836,31.55,36.05
0.79,-73.98391723632812,40.7293701171875,-73.97557067871094,40.73441696166992,7.8,6.583333333333333
1.63,-73.9882583618164,40.755462646484375,-74.00224304199219,40.73472595214844,13.56,12.4
0.49,-73.99142456054686,40.732025146484375,-73.99872589111328,40.734188079833984,6.3,3.6666666666666665
12.27,-73.8633270263672,40.76974105834961,-73.97473907470702,40.729888916015625,51.41,32.166666666666664
3.66,-73.95841217041014,40.775611877441406,-73.9936294555664,40.75880813598633,26.8,39.75
1.0,-73.98018646240234,40.78034210205078,-73.98196411132812,40.76982116699219,17.15,19.816666666666666
1.5,-73.99147033691406,40.72718048095703,-74.0001220703125,40.74301528930664,13.0,10.45
2.7,-73.97655487060547,40.74529266357422,-73.98137664794923,40.77339553833008,24.8,38.71666666666667
8.22,-73.9998550415039,40.75883102416992,-73.99110412597656,40.7174186706543,30.8,30.45
